,D1,D2,Cosine,Pearson,Euclidean,EDM,KS,Manhattan,Minkowski,Jaccard,Entropy
256,1-0-0,0-0-0,0.5858857044033094,0.5818700384459192,5.8727449672440075,0.0011194596827490866,0.2610018744241597,56.587042980846924,3.097,0.003527336860670194,0.025741290143399542
257,1-0-0,0-0-1,0.5857828199936637,0.5817699466685977,5.874076224758324,0.0011115351795810847,0.05458760544236202,56.533318885512465,3.097,0.0036363636363636364,0.0001101385166190072
258,1-0-0,0-0-2,0.585584134154788,0.5815624412295926,5.876487665605404,0.0011310035711590168,0.2610018744241597,56.666363410067916,3.098,0.003472222222222222,0.01801425346408636
259,1-0-0,0-0-3,0.5862662454129295,0.5822475648516694,5.868044199301307,0.0011343832939494077,0.19649435810766677,56.662373211072165,3.095,0.004140786749482402,0.07392175433530135
260,1-0-0,0-1-0,0.5856296624314317,0.5816055244485717,5.875893608962728,0.0011373935656334066,0.17576350445354966,56.708415401351395,3.098,0.003484320557491289,0.016088625374119814
261,1-0-0,0-1-1,0.5861301106045975,0.5821167077273065,5.869662730249272,0.001118237231670205,0.2270213926146101,56.564165048165066,3.096,0.003816793893129771,0.02721245760670654
262,1-0-0,0-1-2,0.5855743959343056,0.5815505003658926,5.876654141740099,0.0011364395166674644,0.04977296328355213,56.702358419946655,3.098,0.0035149384885764497,0.015427841601795445
263,1-0-0,0-1-3,0.5855758305942919,0.5815510194611664,5.876629354677053,0.001138690155974687,0.0432403927420631,56.717600714248206,3.098,0.0035149384885764497,0.014302432111768959
264,1-0-0,0-2-0,0.5860844127940107,0.5820540987548355,5.870152593400027,0.001159786196822236,0.023990667638903153,56.84132499032029,3.095,0.004424778761061947,0.1335699464203799
265,1-0-0,0-2-1,0.5864327096350612,0.5824241980739805,5.865559892057479,0.0011103103956691099,0.27005266362097363,56.50326879262214,3.094,0.003816793893129771,0.004533390431970208
266,1-0-0,0-2-2,0.5848115453370438,0.5807736136193168,5.886410500043877,0.0011638958272814077,0.2610018744241597,56.88797103616334,3.101,0.00390625,0.045664219005629
267,1-0-0,0-2-3,0.5858387493552771,0.5818216219421587,5.873283997344278,0.0011222845472194211,0.17576350445354966,56.608661767286655,3.097,0.003527336860670194,0.01158646070378655
268,1-0-0,0-3-0,0.5858583802731538,0.581841761663634,5.873114998456992,0.0011220939744475222,0.13949906748133606,56.59989317482417,3.097,0.0035149384885764497,0.00852806738148748
269,1-0-0,0-3-1,0.5851830511801411,0.5811467050567037,5.881373527066308,0.0011627129426531367,0.04532988747056932,56.882559880843914,3.099,0.003663003663003663,0.024822766509675298
270,1-0-0,0-3-2,0.584873470634442,0.5808365790230662,5.884990775333631,0.0011601990584413561,0.24357079231897327,56.8682361210993,3.101,0.003937007874015748,0.02741986186270373
271,1-0-0,0-3-3,0.5857218569866379,0.581703094413161,5.874737547107766,0.0011251000709418676,0.16292768248187892,56.62584707413963,3.098,0.0035087719298245615,0.016052462646323984
272,1-0-0,1-0-0,1.0000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
273,1-0-0,1-0-1,0.9013833769610382,0.900524787701024,2.8291610682184665,3.807581840216539e-05,0.8983539159350029,8.440092109731848,2.0,0.0045045045045045045,0.08165748894551506
274,1-0-0,1-0-2,0.8274174514665897,0.8259129721651345,3.7420415931095508,3.948045712705098e-05,0.7520810844045929,14.444608946775055,2.41,0.005076142131979695,0.09175787304613992
275,1-0-0,1-0-3,0.9260483800163118,0.9254034728257087,2.4502514581841957,4.6612180798642246e-05,0.9486524915947875,6.458705846375901,1.817,0.004987531172069825,0.07243273802189787
276,1-0-0,1-1-0,0.8766894728739486,0.8756167518387495,3.1627273137687593,3.0876760869146104e-05,0.6524641311831776,10.40517562262007,2.154,0.004651162790697674,0.021861700594219213
277,1-0-0,1-1-1,0.923290179162111,0.9226221568257597,2.4936399608445816,2.7006392332739313e-05,0.9799632019273475,7.008171717122193,1.824,0.004819277108433735,0.03148440838025168
278,1-0-0,1-1-2,0.8765685497918835,0.8754959024428437,3.1627191913494204,2.6687383510400775e-05,0.6956148804239717,10.433366892170739,2.154,0.0049382716049382715,0.09078700316631705
279,1-0-0,1-1-3,0.9260096876692014,0.9253651738445473,2.450202540977955,3.903969818669317e-05,0.9339753616978982,6.455824776739508,1.817,0.005037783375314861,0.07526521737637826
280,1-0-0,1-2-0,0.9013443134855221,0.900484987631233,2.8287345005670206,3.147626342675088e-05,0.7240811548452891,8.343755122568298,2.0,0.004728132387706856,0.009875942659292702
281,1-0-0,1-2-1,0.8998094979436175,0.8989437278624047,2.847489246477686,6.369582789715619e-05,0.23518691271057976,8.722769634199299,2.003,0.004796163069544364,0.042409009614573945
282,1-0-0,1-2-2,0.9013335269459607,0.9004756050995701,2.8289376493095375,2.746728744938082e-05,0.6956148804239717,8.384283234364133,2.0,0.0043859649122807015,0.09938192260233158
283,1-0-0,1-2-3,0.9013216800999746,0.9004633909850154,2.8287486800285953,2.9652108164775612e-05,0.9890792639169347,8.342733093769723,2.0,0.004454342984409799,0.05839723602663471
284,1-0-0,1-3-0,0.8997077156369871,0.8988418748033956,2.849885130488855,6.993619059096586e-05,0.07805663252825676,8.73024263907241,2.003,0.0049382716049382715,0.07303670147779073
285,1-0-0,1-3-1,0.8764544538303607,0.8753799397001976,3.1626723092380375,4.145289268209687e-05,0.14508451090964886,10.45098440637292,2.154,0.00516795865633075,0.14350886364241888
286,1-0-0,1-3-2,0.8765966978514167,0.8755251038068905,3.1625809742896602,2.9771018665587464e-05,0.7381521182333975,10.340504071220561,2.154,0.004347826086956522,0.10297297509300352
287,1-0-0,1-3-3,0.9260442179602741,0.9254003763781724,2.450515708524153,4.571799376775459e-05,0.9486524915947875,6.479532080895724,1.817,0.0045871559633027525,0.05285831029434174
288,1-0-0,2-0-0,0.8161993768597344,0.8146707289020813,3.8220491110541968,0.0005370677436217411,0.189382867733048,20.071489328584796,2.385,0.004158004158004158,0.008547686479645433
289,1-0-0,2-0-1,0.8161528877824435,0.8146255472075218,3.8227714761013902,0.0005426892646709532,0.23518691271057976,20.10433256390408,2.385,0.004319654427645789,0.04930583398329225
290,1-0-0,2-0-2,0.8163513076649402,0.8148218978910327,3.8211185437743005,0.0005377545397771378,0.2610018744241597,20.06094324148411,2.384,0.004454342984409799,0.03294801662949198
291,1-0-0,2-0-3,0.8162491170322497,0.8147207722600447,3.8220432069356267,0.0005380996447313713,0.40832371061099104,20.080007222766596,2.385,0.004081632653061225,0.031030283355779398
292,1-0-0,2-1-0,0.8169267610801644,0.8153969713830211,3.8166425379732662,0.0005305407313810627,0.2270213926146101,19.95167383910049,2.383,0.004819277108433735,0.10884546882260249
293,1-0-0,2-1-1,0.8162858217027879,0.8147573814917095,3.821533841605813,0.0005377607007513277,0.21907192975202863,20.076213495562037,2.384,0.004357298474945534,0.04844798598158162
294,1-0-0,2-1-2,0.7909812652685124,0.7892374730987788,4.076326777672695,0.0005453259235248513,0.12885028637721052,22.042811683005194,2.497,0.004640371229698376,0.05586235954525387
295,1-0-0,2-1-3,0.8164258274353526,0.8148982391520044,3.8204430743246105,0.0005373752651223683,0.3730504893194599,20.05890254036318,2.384,0.0041753653444676405,0.009232424578086817
296,1-0-0,2-2-0,0.7912498954890363,0.7895120063308282,4.0739530192069955,0.0005379514249848832,0.30852102846349594,22.03567067496682,2.496,0.004282655246252677,0.037010395884412794
297,1-0-0,2-2-1,0.8162060747539699,0.8146780585906377,3.8223810610557263,0.0005408039019413598,0.1237797435588322,20.091985049825002,2.384,0.0041753653444676405,0.009148575100429879
298,1-0-0,2-2-2,0.816161630373711,0.8146351698340217,3.8228046033154564,0.0005439166814281901,0.29856240038175713,20.142424279498112,2.385,0.004338394793926247,0.03565120993250126
299,1-0-0,2-2-3,0.8164080650200845,0.8148809152666495,3.820621803998104,0.0005367498267106996,0.29856240038175713,20.03662534416956,2.384,0.004329004329004329,0.036988445325375374
300,1-0-0,2-3-0,0.8396962212037948,0.8383613229952719,3.570628464341493,0.0005401641387884182,0.13949906748133606,18.48047915014491,2.264,0.004728132387706856,0.09176543069564846
301,1-0-0,2-3-1,0.8141878163572245,0.8126400719078601,3.843096228466581,0.0005405103240555764,0.27005266362097363,20.52738116714904,2.388,0.004889975550122249,0.11611102812289698
302,1-0-0,2-3-2,0.8164599158781055,0.8149308274365376,3.8198984450657805,0.000536796175677322,0.4582805853695553,19.998900216827845,2.384,0.004246284501061571,0.012794988386752859
303,1-0-0,2-3-3,0.8162518475016931,0.8147244705180684,3.822051383518584,0.0005405711548990441,0.29856240038175713,20.103063295366013,2.384,0.004123711340206186,0.02827251648180029
304,1-0-0,3-0-0,0.82632494237593,0.8249373620126369,3.7081830067297314,0.0007156954474404563,0.09268556256404036,20.558432611460425,2.306,0.0045871559633027525,0.06486567495731932
305,1-0-0,3-0-1,0.801376492346625,0.7997865492821135,3.9648286749607076,0.0007126463015680755,0.18247362476347695,22.511527979226063,2.423,0.00411522633744856,0.012601282847325646
306,1-0-0,3-0-2,0.8009615411256752,0.7993695735106348,3.9682776966995754,0.0007140314878278278,0.05979792917838787,22.541494376555065,2.425,0.004672897196261682,0.0843378970866342
307,1-0-0,3-0-3,0.8012178505785802,0.7996252776301737,3.966515942445015,0.000707848432061871,0.0625592416703816,22.526081833393757,2.424,0.004338394793926247,0.03068865996022163
308,1-0-0,3-1-0,0.8013139607547674,0.7997234844766975,3.965575000807803,0.0007099884873190469,0.09268556256404036,22.50166948134212,2.424,0.004464285714285714,0.06551011386062433
309,1-0-0,3-1-1,0.8267422057131952,0.8253567982329122,3.703774250175456,0.0007073634347769909,0.057141766164485776,20.485890720698116,2.304,0.0044943820224719105,0.08148430490159964
310,1-0-0,3-1-2,0.8007906930052148,0.7991966877184772,3.97023116133406,0.0007096842715575361,0.24357079231897327,22.56077181622652,2.426,0.0045662100456621,0.06745444217577079
311,1-0-0,3-1-3,0.8012018447072251,0.7996110641187814,3.9665575622530853,0.0007126833347883538,0.30852102846349594,22.540123527493332,2.424,0.00408997955010225,0.010545295708608626
312,1-0-0,3-2-0,0.8014553889801808,0.7998608835322266,3.964688522175045,0.0007123451688130117,0.08510711968958148,22.475999537387096,2.423,0.004662004662004662,0.06881892778713217
313,1-0-0,3-2-1,0.8012524697558555,0.7996601321170245,3.9663810318661703,0.000712797966607844,0.10082027367439374,22.525933923192223,2.424,0.00468384074941452,0.0820416257907185
314,1-0-0,3-2-2,0.8010357078452748,0.7994448176349416,3.9679468122289365,0.0007151343895918285,0.16924928981273388,22.537818890297864,2.425,0.004310344827586207,0.05406136737129741
315,1-0-0,3-2-3,0.8012061900319446,0.7996136171429813,3.9664819433268144,0.0007086279681351309,0.20381111683301717,22.5154147963249,2.424,0.004149377593360996,0.0055812991041005455
316,1-0-0,3-3-0,0.8263903068890145,0.8250012839671712,3.7070195901434126,0.0007099474454756832,0.13408885658966313,20.52075706448545,2.306,0.004739336492890996,0.094027431561851
317,1-0-0,3-3-1,0.8012634016586584,0.7996724709378789,3.9658642995625404,0.0007096569119318894,0.17576350445354966,22.536415156280007,2.424,0.004228329809725159,0.007877436780610814
318,1-0-0,3-3-2,0.801234284591337,0.7996431250591615,3.966507052323501,0.0007117588930169143,0.12885028637721052,22.519391070413477,2.424,0.0044742729306487695,0.058210453230350345
319,1-0-0,3-3-3,0.801078065533067,0.7994861319352843,3.9675126103139293,0.0007133066781456681,0.0625592416703816,22.528038887848265,2.424,0.0045871559633027525,0.0703553926856405
320,1-1-0,0-0-0,0.5612125580818083,0.5569465807614442,6.0483012698309615,0.0011028076098174588,0.13949906748133606,58.71043562685515,3.167,0.0034782608695652175,0.003879589549180329
321,1-1-0,0-0-1,0.5611144230607644,0.5568516100660279,6.049593845539656,0.001096653096684118,0.020569474259751894,58.656972129120035,3.168,0.0035842293906810036,0.021751562077600206
322,1-1-0,0-0-2,0.560923647058349,0.5566515023400508,6.05193546303948,0.00111410669048351,0.1237797435588322,58.78982128616084,3.168,0.003424657534246575,0.0038474471301328528
323,1-1-0,0-0-3,0.5615773196915128,0.5573075928936243,6.043736540023145,0.0011222052211840809,0.08882858777671174,58.78575925051289,3.165,0.004073319755600814,0.09578345492952056
324,1-1-0,0-1-0,0.5609670390041422,0.5566921796178318,6.051358650835589,0.0011200646636144577,0.07805663252825676,58.83208503687915,3.168,0.003436426116838488,0.0057730752200993996
325,1-1-0,0-1-1,0.561446314458572,0.5571824852532985,6.045308451561328,0.0011059021693054151,0.19649435810766677,58.687621375632006,3.166,0.0037593984962406013,0.049074158200925755
326,1-1-0,0-1-2,0.5609146757541512,0.5566401547474986,6.052097052496491,0.0011192426276150599,0.10953996101597195,58.825984076430586,3.168,0.0034662045060658577,0.006433858992423769
327,1-1-0,0-1-3,0.5609159967966084,0.556640479075494,6.052072983527994,0.0011213977475601508,0.11887360002549359,58.84123378394081,3.168,0.0034662045060658577,0.007559268482450254
328,1-1-0,0-2-0,0.5614019372201822,0.5571197851871323,6.045784150005284,0.0011476003294773195,0.008184547196786903,58.96463218866331,3.165,0.004347826086956522,0.1554316470145991
329,1-1-0,0-2-1,0.5617334703219483,0.5574745474292866,6.041324929469771,0.0010970621299376787,0.21133604878578677,58.626665867254225,3.165,0.0037593984962406013,0.017328310162249005
330,1-1-0,0-2-2,0.5601859812463108,0.5558971943024879,6.061570830403828,0.001145733098273259,0.16292768248187892,59.01135269195846,3.171,0.0038461538461538464,0.06752591959984822
331,1-1-0,0-2-3,0.5611672325411531,0.5568997236187263,6.048824718383523,0.001107044853289379,0.07805663252825676,58.732311001952084,3.167,0.0034782608695652175,0.010275239890432664
332,1-1-0,0-3-0,0.5611866375322487,0.5569196624702386,6.048660442089751,0.0011075012774044229,0.05979792917838787,58.7235203516302,3.167,0.0034662045060658577,0.013333633212731733
333,1-1-0,0-3-1,0.5605386908925121,0.5562511266229103,6.0566796579337066,0.0011445483251256512,0.21133604878578677,59.00621478272524,3.17,0.0036101083032490976,0.04668446710389451
334,1-1-0,0-3-2,0.5602403364111694,0.5559525520532647,6.060192299723702,0.0011420362173352372,0.21133604878578677,58.99215611817574,3.171,0.003875968992248062,0.049281562456922945
335,1-1-0,0-3-3,0.5610553148255758,0.5567861771494262,6.050235815009654,0.0011083984409672322,0.07150629475393318,58.749433548200926,3.168,0.0034602076124567475,0.005809237947895229
336,1-1-0,1-0-0,0.8766894728739486,0.8756167518387495,3.1627273137687593,3.0876760869146104e-05,0.6524641311831776,10.40517562262007,2.154,0.004651162790697674,0.021861700594219213
337,1-1-0,1-0-1,0.8768947711617447,0.8758214532163918,3.1627769115518523,2.6071775449470148e-05,0.8983539159350029,10.379091557018548,2.154,0.004424778761061947,0.05979578835129584
338,1-1-0,1-0-2,0.9014897531091882,0.9006297844736099,2.8287877373272026,3.304514520526228e-05,0.4712566771887356,8.39765098762643,2.0,0.004975124378109453,0.11361957364035913
339,1-1-0,1-0-3,0.901536290568916,0.9006763613164782,2.8289201151784527,3.253587220882725e-05,0.7240811548452891,8.406456056091553,2.0,0.004889975550122249,0.09429443861611708
340,1-1-0,1-1-0,1.0000000000000007,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
341,1-1-0,1-1-1,0.8987165760302706,0.8978332928685931,2.8670041143295633,3.190094643833125e-05,0.9864665840846231,9.071182253606905,2.006,0.004728132387706856,0.053346108974470896
342,1-1-0,1-1-2,0.9506739255480927,0.9502446747027905,2.000500695271112,3.252509781602802e-05,0.42050876022870864,4.380749304005096,1.587,0.004842615012106538,0.11264870376053626
343,1-1-0,1-1-3,0.9014991814127642,0.9006399266442395,2.8286702678144513,2.53078807991326e-05,0.6956148804239717,8.326261027493455,2.0,0.0049382716049382715,0.09712691797059747
344,1-1-0,1-2-0,0.9260805089358476,0.9254357277176599,2.4499664218167236,2.6725706991488755e-05,0.7520810844045929,6.393385862414557,1.817,0.004640371229698376,0.031737643253511916
345,1-1-0,1-2-1,0.8751299152688418,0.8740494049987083,3.180767432505996,6.635333245960567e-05,0.10953996101597195,10.617052706737756,2.157,0.004705882352941176,0.06427071020879316
346,1-1-0,1-2-2,0.9260814365673382,0.9254378001994058,2.4499925604661117,2.2095331533054886e-05,0.9080138491793379,6.341947552775301,1.817,0.004310344827586207,0.07752022200811237
347,1-1-0,1-2-3,0.8768005749936943,0.8757274968021733,3.162553424968453,2.213788484830177e-05,0.8433491511244362,10.30629993388549,2.154,0.00437636761487965,0.0365355354324155
348,1-1-0,1-3-0,0.9243751481186093,0.9237214651554625,2.4761689875817767,7.283169486479504e-05,0.6524641311831776,6.709392393069254,1.822,0.004842615012106538,0.09489840207200995
349,1-1-0,1-3-1,0.9506008234985608,0.9501705798221068,2.0010540906959267,5.3886031894701546e-05,0.0625592416703816,4.532974429404999,1.587,0.005063291139240506,0.1653705642366381
350,1-1-0,1-3-2,0.9013845660485973,0.9005270344613246,2.8287985565209457,2.8719376249745492e-05,0.941582014094102,8.332414052953617,2.0,0.004273504273504274,0.0811112744987843
351,1-1-0,1-3-3,0.9015419647778371,0.9006835891149378,2.8290600108319817,3.246536566241418e-05,0.7240811548452891,8.424469436269339,2.0,0.0045045045045045045,0.030996609700122524
352,1-1-0,2-0-0,0.7906312264034342,0.7888869416941946,4.081543419803032,0.0005558523844284599,0.16292768248187892,22.182191795946594,2.498,0.00408997955010225,0.01331401411457378
353,1-1-0,2-0-1,0.7905846553604909,0.788841880545894,4.082254974606267,0.0005599335654441604,0.11412821903560588,22.210074178585682,2.498,0.004246284501061571,0.07116753457751146
354,1-1-0,2-0-2,0.7907943121578934,0.7890491154853898,4.080653017475501,0.0005560329140278799,0.3617314721827243,22.170937507010677,2.498,0.00437636761487965,0.054809717223711196
355,1-1-0,2-0-3,0.7906894253491058,0.7889455016637356,4.081526976916316,0.0005556437444559358,0.4844136114465968,22.18583612579265,2.498,0.004016064257028112,0.009168582761560184
356,1-1-0,2-1-0,0.8416561404961276,0.8403322277838797,3.552101810141328,0.0005491165262667959,0.14508451090964886,18.06887413142792,2.261,0.004728132387706856,0.1307071694168217
357,1-1-0,2-1-1,0.7907230279691002,0.7889789348680838,4.081061755070353,0.0005547415036869009,0.1051051889931055,22.18365469761779,2.498,0.004282655246252677,0.07030968657580083
358,1-1-0,2-1-2,0.8157542246932814,0.8142160219154624,3.829848638164403,0.0005639839854951848,0.1237797435588322,20.160667408675998,2.386,0.004555808656036446,0.07772406013947308
359,1-1-0,2-1-3,0.8411730566366515,0.8398508163568261,3.556229510860706,0.0005558547102146991,0.19649435810766677,18.168077566882864,2.262,0.004106776180698152,0.03109412517230603
360,1-1-0,2-2-0,0.8160267484219116,0.8144941406014674,3.827243008794852,0.0005553869972794543,0.15084875026442593,20.144368397007934,2.386,0.004210526315789474,0.05887209647863201
361,1-1-0,2-2-1,0.7906383239932611,0.7888947438125905,4.081906923950508,0.0005583460679502152,0.1237797435588322,22.200540054378553,2.498,0.004106776180698152,0.012713125493789335
362,1-1-0,2-2-2,0.7905948328647121,0.7888530468597363,4.082289392786355,0.0005610721987344099,0.15084875026442593,22.24891352897772,2.498,0.0042643923240938165,0.05751291052672047
363,1-1-0,2-2-3,0.7908520620396681,0.7891093501623198,4.08019068647638,0.0005537407305428362,0.15679531296701105,22.14208829602899,2.498,0.00425531914893617,0.05885014591959459
364,1-1-0,2-3-0,0.8141074834877559,0.8125567218605753,3.847204371206372,0.0005582952580645649,0.18247362476347695,20.5940690471389,2.389,0.004640371229698376,0.11362713128986768
365,1-1-0,2-3-1,0.8389313531411845,0.8375890488034307,3.580714047531767,0.0005584934880071313,0.12885028637721052,18.641220684481777,2.266,0.004796163069544364,0.1379727287171162
366,1-1-0,2-3-2,0.7909003810159021,0.7891554145691317,4.079521196383782,0.0005553952217542173,0.27005266362097363,22.11237487628413,2.497,0.0041753653444676405,0.03465668898097207
367,1-1-0,2-3-3,0.7906901725198942,0.7889473137798235,4.081559066927091,0.0005577231301558678,0.3506361296811728,22.20820894587765,2.498,0.004056795131845842,0.006410815887581078
368,1-1-0,3-0-0,0.8004384304883934,0.7988393794809757,3.9770705663769834,0.0007347317478465033,0.10953996101597195,22.67625397850221,2.427,0.0045045045045045045,0.08672737555153853
369,1-1-0,3-0-1,0.7755170214332118,0.7737155151724173,4.2173583760766045,0.0007307882925274714,0.2270213926146101,24.621862617747624,2.534,0.004048582995951417,0.009260417746893568
370,1-1-0,3-0-2,0.7750853544630834,0.7732818172520249,4.220669915490099,0.0007324441286780912,0.057141766164485776,24.650456211730265,2.535,0.0045871559633027525,0.10619959768085341
371,1-1-0,3-0-3,0.8259184506279843,0.8245249913809615,3.7147763828183686,0.0007259735007386727,0.07472066039006771,20.63541386031609,2.308,0.0042643923240938165,0.052550360554440845
372,1-1-0,3-1-0,0.7754559652005505,0.773653934313077,4.218063488234341,0.0007279954626137454,0.03746643673680345,24.613101024341706,2.535,0.0043859649122807015,0.08737181445484354
373,1-1-0,3-1-1,0.8008615364714429,0.7992645764575455,3.972903571386992,0.0007255943279496749,0.021658242928744294,22.59750390823789,2.426,0.004415011037527594,0.10334600549581885
374,1-1-0,3-1-2,0.7749204431775432,0.7731148489760105,4.2224870518307185,0.0007276801696165478,0.16924928981273388,24.66887780501389,2.536,0.004484304932735426,0.08931614276999
375,1-1-0,3-1-3,0.7753416022165748,0.7735393081242663,4.218991407605006,0.000730772676840905,0.30852102846349594,24.649793413327842,2.535,0.004024144869215292,0.011316404885610587
376,1-1-0,3-2-0,0.7756042870118016,0.7737977618428877,4.217234395630202,0.0007315867508543767,0.06841015451374627,24.591417101203398,2.534,0.004576659038901602,0.09068062838135138
377,1-1-0,3-2-1,0.825952012090465,0.8245587838734761,3.714610136250654,0.0007319250892730881,0.11887360002549359,20.638913206585855,2.307,0.004597701149425287,0.10390332638493771
378,1-1-0,3-2-2,0.7751691942511043,0.7733668615445819,4.220322370509367,0.0007331697610142468,0.07805663252825676,24.64949533087521,2.535,0.00423728813559322,0.07592306796551662
379,1-1-0,3-2-3,0.7753441003569168,0.7735398153150592,4.218933222878288,0.0007269964474438541,0.17576350445354966,24.627213650049573,2.535,0.004081632653061225,0.02744299969831976
380,1-1-0,3-3-0,0.8004922732241208,0.7988914678062633,3.976026719844478,0.000729126859374115,0.13408885658966313,22.63198080942733,2.427,0.004651162790697674,0.11588913215607022
381,1-1-0,3-3-1,0.7754017090274433,0.7735991885887684,4.218341758615737,0.0007277751088193993,0.16292768248187892,24.64753063721224,2.534,0.004158004158004158,0.029739137374830027
382,1-1-0,3-3-2,0.7753808009115001,0.7735781187000063,4.218916948522793,0.0007298528032354954,0.21133604878578677,24.630841779660766,2.535,0.004395604395604396,0.08007215382456956
383,1-1-0,3-3-3,0.8257810878173869,0.8243881346894939,3.7158787396984794,0.0007317570775364207,0.05979792917838787,20.64208246084641,2.308,0.0045045045045045045,0.09221709327985972
384,1-2-0,0-0-0,0.5852660513290745,0.5812316141284262,5.879925238193555,0.0010929391889567418,0.3617314721827243,56.7700000129213,3.099,0.0035211267605633804,0.035617232802692245
385,1-2-0,0-0-1,0.5851632797650962,0.5811316716397487,5.881254845003382,0.0010883002039198157,0.07472066039006771,56.716518509307775,3.1,0.003629764065335753,0.00998608117591171
386,1-2-0,0-0-2,0.5849648052562705,0.5809243069291724,5.883663331820176,0.0011057490733229287,0.0625592416703816,56.849391564202726,3.1,0.0034662045060658577,0.027890196123379063
387,1-2-0,0-0-3,0.5856462693233205,0.5816087558144678,5.875229653603862,0.0011122647072424215,0.25217514423963844,56.8453493405177,3.097,0.004132231404958678,0.06404581167600865
388,1-2-0,0-1-0,0.585010276425712,0.5809673047514775,5.883070061522351,0.0011111683475008305,0.21133604878578677,56.89158609656099,3.1,0.0034782608695652175,0.025964568033412516
389,1-2-0,0-1-1,0.5855101961922717,0.581478023747149,5.876846784355397,0.0010959642276992065,0.42050876022870864,56.747155830186635,3.098,0.0038095238095238095,0.01733651494741384
390,1-2-0,0-1-2,0.5849550863044883,0.5809123643542125,5.8838295440788455,0.001110450333129959,0.06841015451374627,56.88550781742501,3.1,0.0035087719298245615,0.025303784261088147
391,1-2-0,0-1-3,0.5849565203797441,0.5809128736401924,5.88380478022993,0.001112734114719797,0.05979792917838787,56.9007504910665,3.1,0.0035087719298245615,0.02417837477106166
392,1-2-0,0-2-0,0.5854645487467182,0.5814153001593004,5.877336029759481,0.0011376620729989298,0.03400236623942259,57.02421306487349,3.097,0.004415011037527594,0.12369400376108719
393,1-2-0,0-2-1,0.5858124597080527,0.5817852013057677,5.872749054004665,0.00108711428198185,0.42050876022870864,56.68639220415417,3.097,0.0038095238095238095,0.01440933309126291
394,1-2-0,0-2-2,0.5841930738122098,0.5801362415352544,5.893573817778846,0.001137582215133989,0.40832371061099104,57.07093673267332,3.103,0.003898635477582846,0.0357882763463363
395,1-2-0,0-2-3,0.5852191513762929,0.5811832422525418,5.880463569024225,0.0010976452178641368,0.03746643673680345,56.79182527293332,3.099,0.0035211267605633804,0.021462403363079252
396,1-2-0,0-3-0,0.5852387882513553,0.5812033915796453,5.880294591635011,0.0010975669535524689,0.18247362476347695,56.783043364353475,3.099,0.0035087719298245615,0.018404010040780183
397,1-2-0,0-3-1,0.5845641298162854,0.5805088664783777,5.888543351422815,0.001136401342546599,0.0625592416703816,57.06573303677082,3.102,0.003656307129798903,0.014946823850382596
398,1-2-0,0-3-2,0.5842548874950406,0.5801990999205762,5.892156107748246,0.001133881412808487,0.42050876022870864,57.05132323315836,3.103,0.003929273084479371,0.01754391920341103
399,1-2-0,0-3-3,0.5851024002968486,0.5810648498876303,5.881915219559563,0.001098981045146591,0.21133604878578677,56.809000483553824,3.1,0.0035026269702276708,0.025928405305616686
400,1-2-0,1-0-0,0.9013443134855221,0.900484987631233,2.8287345005670206,3.147626342675088e-05,0.7240811548452891,8.343755122568298,2.0,0.004728132387706856,0.009875942659292702
401,1-2-0,1-0-1,0.9015000653091619,0.9006401636886863,2.8289028574484187,3.043684844499738e-05,0.44549285856006854,8.391668237147178,2.0,0.0044943820224719105,0.09153343160480776
402,1-2-0,1-0-2,0.827605196829644,0.8260982645505941,3.741892150586187,2.3980910502659363e-05,0.8433491511244362,14.37545231985924,2.41,0.005063291139240506,0.08188193038684721
403,1-2-0,1-0-3,0.8769175404727722,0.8758411909013423,3.1626435139034634,2.795985455364399e-05,0.9834371918660384,10.38546629572163,2.154,0.004975124378109453,0.06255679536260517
404,1-2-0,1-1-0,0.9260805089358476,0.9254357277176599,2.4499664218167236,2.6725706991488755e-05,0.7520810844045929,6.393385862414557,1.817,0.004640371229698376,0.031737643253511916
405,1-2-0,1-1-1,0.874050057292088,0.8729502362397772,3.196887511798962,2.2517471782175912e-05,0.4582805853695553,11.013662064265372,2.16,0.004807692307692308,0.02160846572095898
406,1-2-0,1-1-2,0.876688341895018,0.8756138694331443,3.1627910464040156,3.316676347090506e-05,0.7927506368483939,10.465963429203647,2.154,0.0049261083743842365,0.08091106050702435
407,1-2-0,1-1-3,0.8768448442803226,0.875769125718469,3.162701932278969,3.141424084599392e-05,0.9760198469076163,10.417580323618084,2.154,0.005025125628140704,0.06538927471708555
408,1-2-0,1-2-0,1.0000000000000004,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
409,1-2-0,1-2-1,0.850551668443442,0.8492568426372411,3.479497085504509,7.370929150420998e-05,0.29856240038175713,12.708272969212912,2.292,0.004784688995215311,0.03253306695528124
410,1-2-0,1-2-2,0.9014390923985083,0.9005797889891143,2.8288494426029454,2.8256651755293332e-05,0.5386703021655014,8.371192779903557,2.0,0.00437636761487965,0.10925786526162429
411,1-2-0,1-2-3,0.852148330940564,0.850858874555227,3.4643045458108146,2.8781524143972183e-05,0.4582805853695553,12.315584037570845,2.289,0.0044444444444444444,0.06827317868592742
