,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
547,"[[185702  64531]
 [ 46563 203204]]","(array([0.        , 0.25788365, 1.        ]), array([0.        , 0.81357425, 1.        ]), array([2, 1, 0]))",0.8135742512021203,0.5570939084661967,0.777812,0.7589743589743589,0.7778452993830953,7.67420484727595,0.7853264335210298,0.7693000794271553,deeplearn,s-3-2-0,s-2-1-3
548,"[[ 92229  32258]
 [ 23422 102091]]","(array([0.        , 0.25912746, 1.        ]), array([0.        , 0.81338985, 1.        ]), array([2, 1, 0]))",0.8133898480635472,0.5558144709055343,0.77728,0.7598940073986409,0.7771311944857167,7.69257945233012,0.7857324272113659,0.7700227331353172,deeplearn,s-3-2-0,s-2-2-0
549,"[[19181  5978]
 [ 2783 22058]]","(array([0.        , 0.23760881, 1.        ]), array([0.        , 0.88796747, 1.        ]), array([2, 1, 0]))",0.8879674731291011,0.6551947560205085,0.82478,0.7867741475246112,0.8251793325739308,6.051979999785004,0.8343135957032357,0.8051246486841624,deeplearn,s-3-2-0,s-2-2-1
550,"[[ 97125  28152]
 [ 18074 106649]]","(array([0.        , 0.22471802, 1.        ]), array([0.        , 0.85508687, 1.        ]), array([2, 1, 0]))",0.855086872509481,0.632313970932293,0.815096,0.7911588192965927,0.815184423826282,6.386447951591986,0.8218815986190101,0.8031681193866191,deeplearn,s-3-2-0,s-2-2-2
551,"[[194130  56252]
 [ 36032 213586]]","(array([0.        , 0.22466471, 1.        ]), array([0.        , 0.85565144, 1.        ]), array([2, 1, 0]))",0.8556514353932809,0.6329819950061752,0.815432,0.7915341797671195,0.8154933615368526,6.374842839565161,0.8223449146799728,0.8035772064079699,deeplearn,s-3-2-0,s-2-2-3
552,"[[ 95326  29472]
 [ 18350 106852]]","(array([0.        , 0.23615763, 1.        ]), array([0.        , 0.85343685, 1.        ]), array([2, 1, 0]))",0.8534368460567723,0.619827081963793,0.808712,0.7838091605293271,0.8086396076627553,6.606947721971525,0.8171424638468068,0.7968107287419202,deeplearn,s-3-2-0,s-2-3-0
553,"[[19218  5868]
 [ 3646 21268]]","(array([0.        , 0.23391533, 1.        ]), array([0.        , 0.85365658, 1.        ]), array([2, 1, 0]))",0.8536565786304888,0.6220120811432532,0.80972,0.7837558962264151,0.8098706236850124,6.572132213178013,0.8172142170989433,0.79680498733684,deeplearn,s-3-2-0,s-2-3-1
554,"[[ 96766  28208]
 [ 18504 106522]]","(array([0.        , 0.22571095, 1.        ]), array([0.        , 0.85199878, 1.        ]), array([2, 1, 0]))",0.8519987842528755,0.6281938482659374,0.813152,0.7906331180880279,0.8131439181878586,6.453591512013515,0.8201696977163184,0.8021887322161741,deeplearn,s-3-2-0,s-2-3-2
555,"[[185518  64291]
 [ 46693 203498]]","(array([0.        , 0.25736062, 1.        ]), array([0.        , 0.81337058, 1.        ]), array([2, 1, 0]))",0.8133705848731569,0.5574227547173023,0.778032,0.7599191901086303,0.7780049806783952,7.666605932662304,0.7857369010386502,0.7700399667914636,deeplearn,s-3-2-0,s-2-3-3
556,"[[ 92548  32414]
 [ 23313 101725]]","(array([0.        , 0.25939085, 1.        ]), array([0.        , 0.81355268, 1.        ]), array([2, 1, 0]))",0.8135526799852845,0.5556488623083109,0.777092,0.7583551390721565,0.7770809125827096,7.699073241241161,0.7849847787419407,0.7687872018186378,deeplearn,s-3-2-0,s-2-4-0
557,"[[19090  5885]
 [ 2755 22270]]","(array([0.        , 0.23563564, 1.        ]), array([0.        , 0.88991009, 1.        ]), array([2, 1, 0]))",0.8899100899100899,0.6595473277057982,0.8272,0.7909785118096253,0.8271372271372271,5.968394673658099,0.8375329071079354,0.808965091358204,deeplearn,s-3-2-0,s-2-4-1
558,"[[ 92901  32159]
 [ 23369 101571]]","(array([0.        , 0.25714857, 1.        ]), array([0.        , 0.81295822, 1.        ]), array([2, 1, 0]))",0.8129582199455738,0.5571700817801921,0.777888,0.7595229193150378,0.7779048256292718,7.671579559641435,0.7853326632388757,0.7696405298093535,deeplearn,s-3-2-0,s-2-4-2
559,"[[190775  58867]
 [ 36525 213833]]","(array([0.        , 0.23580567, 1.        ]), array([0.        , 0.85410892, 1.        ]), array([2, 1, 0]))",0.8541089160322418,0.6208673193419975,0.809216,0.7841327466079941,0.8091516211537338,6.589540055530485,0.8176263435412517,0.7971954087437871,deeplearn,s-3-2-0,s-2-4-3
560,"[[187191   4679]
 [  4962  53168]]","(array([0.       , 0.0243863, 1.       ]), array([0.       , 0.9146396, 1.       ]), array([2, 1, 0]))",0.9146396008945467,0.8917708768184632,0.961436,0.9191142150846198,0.945126648834202,1.3319683381588399,0.9168714486493011,0.9182157931458493,deeplearn,s-3-2-0,s-3-1-0
561,"[[38173  1465]
 [  924  9438]]","(array([0.        , 0.03695948, 1.        ]), array([0.        , 0.91082803, 1.        ]), array([2, 1, 0]))",0.910828025477707,0.8577861765422903,0.95222,0.8656333119324956,0.936934271076812,1.6502861643535378,0.8876557723959557,0.8743098528921331,deeplearn,s-3-2-0,s-3-1-1
562,"[[187235   4873]
 [  4561  53331]]","(array([0.        , 0.02536594, 1.        ]), array([0.        , 0.92121537, 1.        ]), array([2, 1, 0]))",0.9212153665446003,0.8941715202941404,0.962264,0.9162772318053742,0.9479247132762563,1.3033708517914595,0.9187396637265711,0.9172606189028166,deeplearn,s-3-2-0,s-3-1-2
563,"[[323214   9991]
 [ 15958 150837]]","(array([0.        , 0.02998454, 1.        ]), array([0.        , 0.90432567, 1.        ]), array([2, 1, 0]))",0.9043256692346893,0.8825459942695953,0.948102,0.9378777327331062,0.9371705625926151,1.7925093948989257,0.9207961589998259,0.9309696126561059,deeplearn,s-3-2-0,s-3-1-3
564,"[[189360   2296]
 [  4751  53593]]","(array([0.       , 0.0119798, 1.       ]), array([0.        , 0.91856918, 1.        ]), array([2, 1, 0]))",0.9185691759221171,0.9204107745182014,0.971812,0.9589185707384279,0.9532946893927904,0.9735863725225419,0.9383102956238565,0.9505675771550195,deeplearn,s-3-2-0,s-3-2-0
565,"[[38641  1014]
 [  827  9518]]","(array([0.        , 0.02557055, 1.        ]), array([0.      , 0.920058, 1.      ]), array([2, 1, 0]))",0.9200579990333494,0.8886085605053762,0.96318,0.9037219901253323,0.9472437265372269,1.2717339626964965,0.911816831920295,0.9069426181083605,deeplearn,s-3-2-0,s-3-2-1
566,"[[186021   5746]
 [  4691  53542]]","(array([0.        , 0.02996345, 1.        ]), array([0.       , 0.9194443, 1.       ]), array([2, 1, 0]))",0.919444301341164,0.8839663117447466,0.958252,0.9030832546215085,0.944740428059288,1.4419432148820677,0.911190340449792,0.9063087157438597,deeplearn,s-3-2-0,s-3-2-2
567,"[[316757  16475]
 [ 15482 151286]]","(array([0.        , 0.04944003, 1.        ]), array([0.        , 0.90716444, 1.        ]), array([2, 1, 0]))",0.9071644440180371,0.8564591893496585,0.936086,0.9017948152431137,0.9288622071244936,2.207537701239647,0.9044716601550239,0.9028636496015813,deeplearn,s-3-2-0,s-3-2-3
568,"[[109681  29880]
 [ 15805  94634]]","(array([0.        , 0.21409993, 1.        ]), array([0.        , 0.85688932, 1.        ]), array([2, 1, 0]))",0.8568893235179601,0.63841817478316,0.81726,0.7600269849173587,0.8213946979438741,6.3117115662908345,0.8055568560520614,0.7776070468943869,deeplearn,s-3-2-0,s-3-3-0
