,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
63,"[[144174 188776]
 [    87 166963]]","(array([0.        , 0.56698003, 1.        ]), array([0.       , 0.9994792, 1.       ]), array([2, 1, 0]))",0.9994791978449566,0.45025424874094766,0.622274,0.4693412867298778,0.7162495854069355,13.046495742152997,0.638739529714665,0.5250388992242796,rf,s-1-2-0,s-3-4-3
64,"[[181308   4689]
 [   334  63669]]","(array([0.        , 0.02521008, 1.        ]), array([0.        , 0.99478149, 1.        ]), array([2, 1, 0]))",0.9947814946174398,0.949358241495973,0.979908,0.9314052488370052,0.9847857052919131,0.6939680925759472,0.9620507551317985,0.943426141330923,rf,s-0-1-0,s-0-1-0
65,"[[36312  2159]
 [  831 10698]]","(array([0.        , 0.05612019, 1.        ]), array([0.       , 0.9279209, 1.       ]), array([2, 1, 0]))",0.9279208951340099,0.8401782989099089,0.9402,0.8320759119545773,0.9359003503509201,2.065453355032696,0.8773886656278193,0.8496275235478183,rf,s-0-1-0,s-0-1-1
66,"[[177532   8686]
 [  4275  59507]]","(array([0.        , 0.04664426, 1.        ]), array([0.        , 0.93297482, 1.        ]), array([2, 1, 0]))",0.9329748204822678,0.8675218519739416,0.948156,0.8726262226328215,0.9431652824124599,1.7906561046308647,0.901792006061754,0.8840631815399609,rf,s-0-1-0,s-0-1-2
67,"[[305250  19905]
 [ 15288 159557]]","(array([0.        , 0.06121696, 1.        ]), array([0.        , 0.91256256, 1.        ]), array([2, 1, 0]))",0.9125625554062169,0.8463533321338047,0.929614,0.8890851545173909,0.9256727986700319,2.43107814730588,0.9006708871120243,0.8936834947736793,rf,s-0-1-0,s-0-1-3
68,"[[174612  11282]
 [  4488  59618]]","(array([0.       , 0.0606905, 1.       ]), array([0.        , 0.92999095, 1.        ]), array([2, 1, 0]))",0.9299909524849468,0.8421336485534109,0.93692,0.8408744710860366,0.9346502257233604,2.1787420992237965,0.8831903767239974,0.8573047344595722,rf,s-0-1-0,s-0-2-0
69,"[[35408  3147]
 [  769 10676]]","(array([0.        , 0.08162365, 1.        ]), array([0.        , 0.93280909, 1.        ]), array([2, 1, 0]))",0.9328090869375273,0.7995672653282955,0.92168,0.7723359618027924,0.9255927162090049,2.7051272939116617,0.8450213709039099,0.7998561517598933,rf,s-0-1-0,s-0-2-1
70,"[[176571   9338]
 [  3313  60778]]","(array([0.        , 0.05022888, 1.        ]), array([0.        , 0.94830787, 1.        ]), array([2, 1, 0]))",0.9483078747406032,0.872887829019431,0.949396,0.8668206971304695,0.9490394996615302,1.7478301072512732,0.9057351702966312,0.8819782037700802,rf,s-0-1-0,s-0-2-2
71,"[[305250  19905]
 [ 15288 159557]]","(array([0.        , 0.06121696, 1.        ]), array([0.        , 0.91256256, 1.        ]), array([2, 1, 0]))",0.9125625554062169,0.8463533321338047,0.929614,0.8890851545173909,0.9256727986700319,2.43107814730588,0.9006708871120243,0.8936834947736793,rf,s-0-1-0,s-0-2-3
72,"[[129131   8725]
 [ 16606  95538]]","(array([0.        , 0.06329068, 1.        ]), array([0.        , 0.85192253, 1.        ]), array([2, 1, 0]))",0.8519225281780568,0.7954724595065923,0.898676,0.9163173896780258,0.8943159240240331,3.499634885388245,0.8829474092797368,0.9026712220047015,rf,s-0-1-0,s-0-3-0
73,"[[24064  1327]
 [ 3616 20993]]","(array([0.        , 0.05226261, 1.        ]), array([0.        , 0.85306189, 1.        ]), array([2, 1, 0]))",0.8530618879271811,0.8053421304264375,0.90114,0.9405465949820788,0.9003996375951921,3.414524655716668,0.8946706727183616,0.9216430032751187,rf,s-0-1-0,s-0-3-1
74,"[[129262   8765]
 [ 17264  94709]]","(array([0.        , 0.06350207, 1.        ]), array([0.        , 0.84581997, 1.        ]), array([2, 1, 0]))",0.8458199744581283,0.7898579361312547,0.895884,0.9152927305410055,0.8911589530111212,3.596067277018423,0.8791860643220838,0.9004999343943073,rf,s-0-1-0,s-0-3-2
75,"[[305250  19905]
 [ 15288 159557]]","(array([0.        , 0.06121696, 1.        ]), array([0.        , 0.91256256, 1.        ]), array([2, 1, 0]))",0.9125625554062169,0.8463533321338047,0.929614,0.8890851545173909,0.9256727986700319,2.4310781473058802,0.9006708871120243,0.8936834947736793,rf,s-0-1-0,s-0-3-3
76,"[[129543   8274]
 [ 14938  97245]]","(array([0.        , 0.06003613, 1.        ]), array([0.        , 0.86684257, 1.        ]), array([2, 1, 0]))",0.8668425697298164,0.8124816691342639,0.907152,0.9215875813834475,0.9034032174276544,3.206882774191217,0.8933771853267309,0.9100922960586533,rf,s-0-1-0,s-0-4-0
77,"[[24058  1286]
 [ 4045 20611]]","(array([0.        , 0.05074179, 1.        ]), array([0.        , 0.83594257, 1.        ]), array([2, 1, 0]))",0.8359425697598962,0.7912449666509278,0.89338,0.9412704936749327,0.8926003884153016,3.682544904871282,0.8854853607715937,0.9181337087060333,rf,s-0-1-0,s-0-4-1
78,"[[129197   8616]
 [ 17254  94933]]","(array([0.       , 0.0625195, 1.       ]), array([0.        , 0.84620321, 1.        ]), array([2, 1, 0]))",0.8462032142761639,0.7912943351359829,0.89652,0.9167930158668843,0.8918418566065646,3.574100138671192,0.88008491860422,0.9017483467361218,rf,s-0-1-0,s-0-4-2
79,"[[305250  19905]
 [ 15288 159557]]","(array([0.        , 0.06121696, 1.        ]), array([0.        , 0.91256256, 1.        ]), array([2, 1, 0]))",0.9125625554062169,0.8463533321338047,0.929614,0.8890851545173909,0.9256727986700319,2.43107814730588,0.9006708871120243,0.8936834947736793,rf,s-0-1-0,s-0-4-3
80,"[[   238   8575]
 [  3199 237988]]","(array([0.        , 0.97299444, 1.        ]), array([0.        , 0.98673643, 1.        ]), array([2, 1, 0]))",0.9867364327264736,0.021763805064107657,0.952904,0.9652218702725064,0.5068709963473511,1.6266656392865697,0.9758605843157354,0.9694493983000377,rf,s-0-1-0,s-1-1-0
81,"[[   31  1305]
 [  693 47971]]","(array([0.        , 0.97679641, 1.        ]), array([0.        , 0.98575949, 1.        ]), array([2, 1, 0]))",0.9857594936708861,0.01209978661453961,0.96004,0.9735165191979869,0.5044815432426287,1.3801903742335597,0.9795997549520115,0.9759407245857884,rf,s-0-1-0,s-1-1-1
82,"[[   225   8724]
 [  3203 237848]]","(array([0.        , 0.97485753, 1.        ]), array([0.        , 0.98671236, 1.        ]), array([2, 1, 0]))",0.9867123554766418,0.018938463849881723,0.952292,0.9646188537222393,0.5059274147480427,1.647803847000324,0.9755405302867174,0.9689580466358522,rf,s-0-1-0,s-1-1-2
83,"[[  1858  68651]
 [  5740 423751]]","(array([0.        , 0.97364875, 1.        ]), array([0.        , 0.98663534, 1.        ]), array([2, 1, 0]))",0.9866353427662047,0.03694748224328373,0.851218,0.8605793640155808,0.5064932943532197,5.1388580159139625,0.9193062535456935,0.8831461311100541,rf,s-0-1-0,s-1-1-3
84,"[[   216   8697]
 [  3185 237902]]","(array([0.        , 0.97576574, 1.        ]), array([0.      , 0.986789, 1.      ]), array([2, 1, 0]))",0.9867890014807933,0.017644532947670922,0.952472,0.9647322170811723,0.5055116330190906,1.6415867808927171,0.9756359624840575,0.9690643373472383,rf,s-0-1-0,s-1-2-0
85,"[[   29  1356]
 [  671 47944]]","(array([0.        , 0.97906137, 1.        ]), array([0.        , 0.98619768, 1.        ]), array([2, 1, 0]))",0.9861976756145223,0.009968065443721643,0.95946,0.9724949290060851,0.5035681518866835,1.4002236801319867,0.9792983710361027,0.9752049305371926,rf,s-0-1-0,s-1-2-1
