,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
861,"[[ 8321 14810]
 [ 6961 19908]]","(array([0.        , 0.64026631, 1.        ]), array([0.        , 0.74092821, 1.        ]), array([2, 1, 0]))",0.7409282072276602,0.10894834151195326,0.56458,0.5734201278875511,0.550330948972872,15.039110858630831,0.6465000730673681,0.6005755968649882,gbm,s-0-4-0,s-1-4-1
862,"[[ 23750  44347]
 [ 46786 135117]]","(array([0.       , 0.6512328, 1.       ]), array([0.        , 0.74279699, 1.        ]), array([2, 1, 0]))",0.7427969852064013,0.09057648622935151,0.635468,0.7528919449025988,0.5457820924680992,12.590631075778525,0.747810397739694,0.7508510612286179,gbm,s-0-4-0,s-1-4-2
863,"[[ 24663  45836]
 [109892 319609]]","(array([0.        , 0.65016525, 1.        ]), array([0.        , 0.74414029, 1.        ]), array([2, 1, 0]))",0.7441402930377344,0.07374374113336457,0.688544,0.874574833422266,0.5469875212334021,10.757382441548923,0.8041024170195208,0.8449537641418702,gbm,s-0-4-0,s-1-4-3
864,"[[70737 54592]
 [27139 97532]]","(array([0.        , 0.43558953, 1.        ]), array([0.        , 0.78231505, 1.        ]), array([2, 1, 0]))",0.7823150532200752,0.35518723441380645,0.673076,0.6411348636638532,0.6733627624293611,11.291729540621416,0.7047237124948066,0.6651417753390428,gbm,s-0-4-0,s-2-1-0
865,"[[14396 10695]
 [ 5319 19590]]","(array([0.        , 0.42624846, 1.        ]), array([0.        , 0.78646272, 1.        ]), array([2, 1, 0]))",0.7864627243165121,0.3685410457153331,0.67972,0.6468548786527984,0.6801071343474873,11.062250337652312,0.709859767366018,0.6706653246513157,gbm,s-0-4-0,s-2-1-1
866,"[[70794 54006]
 [27317 97883]]","(array([0.        , 0.43274038, 1.        ]), array([0.       , 0.7818131, 1.       ]), array([2, 1, 0]))",0.7818130990415335,0.3574401615168735,0.674708,0.64443771438353,0.6745363572130745,11.235360383288544,0.7065094608591463,0.6679099181719427,gbm,s-0-4-0,s-2-1-2
867,"[[140135 110098]
 [ 53925 195842]]","(array([0.        , 0.43998194, 1.        ]), array([0.        , 0.78409878, 1.        ]), array([2, 1, 0]))",0.7840987800630187,0.35306901468716007,0.671954,0.640132052036347,0.6720584216140745,11.330483509400612,0.7048390608720062,0.6645348201967117,gbm,s-0-4-0,s-2-1-3
868,"[[69677 54810]
 [26835 98678]]","(array([0.        , 0.44028694, 1.        ]), array([0.        , 0.78619745, 1.        ]), array([2, 1, 0]))",0.7861974456829173,0.3552566691007647,0.67342,0.6429036797664964,0.6729552540455201,11.279848898790528,0.7073666402629382,0.667225629340131,gbm,s-0-4-0,s-2-2-0
869,"[[14170 10989]
 [ 5440 19401]]","(array([0.        , 0.43678207, 1.        ]), array([0.        , 0.78100721, 1.        ]), array([2, 1, 0]))",0.7810072058290729,0.35250855641000867,0.67142,0.6384007897334649,0.6721125698846068,11.348926883362958,0.7025402400825623,0.6625979330742277,gbm,s-0-4-0,s-2-2-1
870,"[[71079 54198]
 [27225 97498]]","(array([0.       , 0.4326253, 1.       ]), array([0.        , 0.78171628, 1.        ]), array([2, 1, 0]))",0.7817162832837568,0.35733447305540944,0.674308,0.6427196498259677,0.6745454904768602,11.249176507937335,0.7054363122650757,0.6664187765804018,gbm,s-0-4-0,s-2-2-2
871,"[[142348 108034]
 [ 54186 195432]]","(array([0.       , 0.4314767, 1.       ]), array([0.        , 0.78292431, 1.        ]), array([2, 1, 0]))",0.7829243083431483,0.35977105745098525,0.67556,0.6439996572927444,0.6757238023731222,11.20593338098237,0.7066991632374106,0.6676952637613581,gbm,s-0-4-0,s-2-2-3
872,"[[70886 53912]
 [26823 98379]]","(array([0.       , 0.4319941, 1.       ]), array([0.        , 0.78576221, 1.        ]), array([2, 1, 0]))",0.7857622082714334,0.3625131113202124,0.67706,0.645993525553053,0.6768840529009212,11.154124880559081,0.7090557239281711,0.6698226769757859,gbm,s-0-4-0,s-2-3-0
873,"[[14282 10804]
 [ 5411 19503]]","(array([0.        , 0.43067847, 1.        ]), array([0.        , 0.78281288, 1.        ]), array([2, 1, 0]))",0.782812876294453,0.36034499145531285,0.6757,0.6435146995743558,0.6760672051088783,11.201097961882251,0.7063617102189385,0.6672619780761178,gbm,s-0-4-0,s-2-3-1
